지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),적설(cm),지면온도(°C),년,월,일,시
서울,2022-03-26 07:00,12.6,0.0,5.1,95,985.2,0.0,11.3,2022,03,26,07
서울,2022-03-26 08:00,10.6,0.0,5.0,96,986.6,0.0,10.4,2022,03,26,08
서울,2022-03-26 09:00,9.7,2.0,2.6,96,986.9,0.0,10.3,2022,03,26,09
서울,2022-03-26 10:00,9.5,0.0,3.4,98,989.0,0.0,10.9,2022,03,26,10
서울,2022-03-26 11:00,10.1,0.0,2.4,91,988.3,0.0,15.9,2022,03,26,11
서울,2022-03-26 12:00,10.7,1.2,3.2,89,990.5,0.0,14.6,2022,03,26,12
서울,2022-03-26 13:00,10.6,0.0,2.4,92,991.5,0.0,14.2,2022,03,26,13
서울,2022-03-26 14:00,11.4,0.0,2.6,89,991.7,0.0,14.8,2022,03,26,14
서울,2022-03-26 15:00,12.9,0.0,2.6,83,992.3,0.0,17.9,2022,03,26,15
서울,2022-03-26 16:00,13.7,0.0,1.8,78,993.6,0.0,15.2,2022,03,26,16
서울,2022-03-26 17:00,14.5,0.0,3.5,69,994.1,0.0,14.5,2022,03,26,17
서울,2022-03-26 18:00,14.4,0.0,3.6,66,995.0,0.0,12.3,2022,03,26,18
서울,2022-03-26 19:00,12.9,0.0,3.4,73,995.8,0.0,10.7,2022,03,26,19
서울,2022-03-26 20:00,12.1,0.0,3.4,72,997.2,0.0,9.7,2022,03,26,20
서울,2022-03-26 21:00,11.6,0.0,2.9,57,998.3,0.0,8.6,2022,03,26,21
서울,2022-03-26 22:00,10.5,0.0,1.2,55,999.4,0.0,7.6,2022,03,26,22
서울,2022-03-26 23:00,10.1,0.0,2.4,58,1000.7,0.0,7.1,2022,03,26,23
서울,2022-03-27 00:00,9.6,0.0,1.8,59,1001.2,0.0,6.5,2022,03,27,00
서울,2022-03-27 01:00,8.7,0.0,1.9,58,1001.8,0.0,5.9,2022,03,27,01
서울,2022-03-27 02:00,7.9,0.0,1.1,64,1002.1,0.0,5.2,2022,03,27,02
서울,2022-03-27 03:00,7.1,0.0,1.5,67,1002.3,0.0,4.6,2022,03,27,03
서울,2022-03-27 04:00,6.4,0.0,1.0,71,1002.3,0.0,4.0,2022,03,27,04
서울,2022-03-27 05:00,5.9,0.0,1.6,74,1002.6,0.0,3.8,2022,03,27,05
서울,2022-03-27 06:00,5.8,0.0,2.5,73,1003.1,0.0,3.8,2022,03,27,06
서울,2022-03-27 07:00,5.4,0.0,2.6,79,1003.4,0.0,4.0,2022,03,27,07
서울,2022-03-27 08:00,6.0,0.0,2.3,76,1003.4,0.0,5.5,2022,03,27,08
서울,2022-03-27 09:00,7.8,0.0,3.4,71,1003.8,0.0,12.1,2022,03,27,09
서울,2022-03-27 10:00,9.5,0.0,3.2,65,1004.1,0.0,16.8,2022,03,27,10
서울,2022-03-27 11:00,10.5,0.0,3.5,48,1004.3,0.0,18.7,2022,03,27,11
서울,2022-03-27 12:00,11.0,0.0,4.6,46,1003.9,0.0,21.1,2022,03,27,12
서울,2022-03-27 13:00,11.7,0.0,5.1,46,1004.2,0.0,22.9,2022,03,27,13
서울,2022-03-27 14:00,12.0,0.0,6.3,42,1003.6,0.0,22.8,2022,03,27,14
서울,2022-03-27 15:00,12.1,0.0,4.7,35,1003.5,0.0,21.9,2022,03,27,15
서울,2022-03-27 16:00,11.7,0.0,4.9,29,1004.1,0.0,18.2,2022,03,27,16
서울,2022-03-27 17:00,9.7,0.0,7.0,23,1004.7,0.0,11.1,2022,03,27,17
서울,2022-03-27 18:00,9.0,0.0,5.1,29,1005.7,0.0,8.1,2022,03,27,18
서울,2022-03-27 19:00,7.7,0.0,2.6,33,1007.0,0.0,6.3,2022,03,27,19
서울,2022-03-27 20:00,7.0,0.0,3.0,34,1008.9,0.0,5.2,2022,03,27,20
서울,2022-03-27 21:00,6.5,0.0,2.5,34,1010.3,0.0,4.4,2022,03,27,21
서울,2022-03-27 22:00,5.7,0.0,1.4,34,1011.2,0.0,3.8,2022,03,27,22
서울,2022-03-27 23:00,5.4,0.0,2.2,37,1011.5,0.0,3.1,2022,03,27,23
서울,2022-03-28 00:00,5.1,0.0,2.4,38,1011.9,0.0,2.7,2022,03,28,00
서울,2022-03-28 01:00,5.0,0.0,4.0,42,1012.3,0.0,2.3,2022,03,28,01
서울,2022-03-28 02:00,4.4,0.0,1.9,45,1012.7,0.0,2.0,2022,03,28,02
서울,2022-03-28 03:00,3.9,0.0,2.9,46,1012.9,0.0,1.6,2022,03,28,03
서울,2022-03-28 04:00,3.0,0.0,0.6,48,1013.2,0.0,1.1,2022,03,28,04
서울,2022-03-28 05:00,2.3,0.0,0.7,48,1013.8,0.0,0.6,2022,03,28,05
서울,2022-03-28 06:00,1.7,0.0,1.2,52,1014.3,0.0,0.6,2022,03,28,06
서울,2022-03-28 07:00,1.6,0.0,1.9,51,1015.2,0.0,0.6,2022,03,28,07
서울,2022-03-28 08:00,3.4,0.0,1.9,53,1016.2,0.0,2.0,2022,03,28,08
서울,2022-03-28 09:00,6.5,0.0,1.9,42,1016.7,0.0,11.4,2022,03,28,09
서울,2022-03-28 10:00,9.0,0.0,2.1,30,1016.9,0.0,16.4,2022,03,28,10
서울,2022-03-28 11:00,11.3,0.0,1.5,24,1016.5,0.0,21.4,2022,03,28,11
서울,2022-03-28 12:00,12.1,0.0,3.6,22,1016.3,0.0,23.6,2022,03,28,12
서울,2022-03-28 13:00,13.3,0.0,2.1,17,1015.6,0.0,24.7,2022,03,28,13
서울,2022-03-28 14:00,14.0,0.0,2.6,19,1015.0,0.0,24.9,2022,03,28,14
서울,2022-03-28 15:00,14.7,0.0,2.5,17,1014.2,0.0,23.1,2022,03,28,15
서울,2022-03-28 16:00,15.1,0.0,2.2,19,1013.7,0.0,20.5,2022,03,28,16
서울,2022-03-28 17:00,13.9,0.0,2.9,21,1013.8,0.0,14.0,2022,03,28,17
서울,2022-03-28 18:00,12.7,0.0,3.7,29,1014.3,0.0,10.4,2022,03,28,18
서울,2022-03-28 19:00,10.8,0.0,3.7,36,1014.8,0.0,8.2,2022,03,28,19
서울,2022-03-28 20:00,9.3,0.0,2.3,34,1015.4,0.0,6.7,2022,03,28,20
서울,2022-03-28 21:00,8.2,0.0,1.6,39,1016.1,0.0,5.7,2022,03,28,21
서울,2022-03-28 22:00,7.5,0.0,2.0,40,1016.5,0.0,5.0,2022,03,28,22
서울,2022-03-28 23:00,6.9,0.0,2.2,35,1016.6,0.0,4.4,2022,03,28,23
서울,2022-03-29 00:00,5.7,0.0,0.1,38,1016.4,0.0,3.4,2022,03,29,00
서울,2022-03-29 01:00,5.2,0.0,0.0,44,1016.5,0.0,3.2,2022,03,29,01
서울,2022-03-29 02:00,4.5,0.0,1.0,47,1016.2,0.0,2.8,2022,03,29,02
서울,2022-03-29 03:00,4.3,0.0,0.9,50,1015.2,0.0,2.5,2022,03,29,03
서울,2022-03-29 04:00,3.8,0.0,1.9,50,1014.9,0.0,2.3,2022,03,29,04
서울,2022-03-29 05:00,3.5,0.0,2.3,55,1015.0,0.0,1.9,2022,03,29,05
서울,2022-03-29 06:00,3.3,0.0,2.0,58,1015.3,0.0,1.8,2022,03,29,06
서울,2022-03-29 07:00,3.5,0.0,1.1,61,1016.1,0.0,2.2,2022,03,29,07
서울,2022-03-29 08:00,5.1,0.0,2.5,56,1016.4,0.0,4.2,2022,03,29,08
서울,2022-03-29 09:00,8.0,0.0,1.9,49,1016.3,0.0,12.2,2022,03,29,09
서울,2022-03-29 10:00,10.8,0.0,2.9,47,1015.9,0.0,17.5,2022,03,29,10
서울,2022-03-29 11:00,12.5,0.0,3.3,49,1015.6,0.0,21.7,2022,03,29,11
서울,2022-03-29 12:00,13.9,0.0,2.9,42,1014.9,0.0,24.1,2022,03,29,12
서울,2022-03-29 13:00,14.4,0.0,3.7,41,1014.5,0.0,25.5,2022,03,29,13
서울,2022-03-29 14:00,15.2,0.0,3.8,41,1014.2,0.0,24.7,2022,03,29,14
서울,2022-03-29 15:00,14.8,0.0,3.7,44,1013.5,0.0,23.5,2022,03,29,15
서울,2022-03-29 16:00,15.3,0.0,3.3,37,1012.9,0.0,20.9,2022,03,29,16
서울,2022-03-29 17:00,14.9,0.0,3.5,44,1012.4,0.0,15.5,2022,03,29,17
서울,2022-03-29 18:00,13.9,0.0,2.7,48,1012.1,0.0,12.5,2022,03,29,18
서울,2022-03-29 19:00,12.4,0.0,2.1,54,1012.1,0.0,10.2,2022,03,29,19
서울,2022-03-29 20:00,11.1,0.0,2.2,60,1011.7,0.0,8.9,2022,03,29,20
서울,2022-03-29 21:00,10.5,0.0,1.7,62,1012.0,0.0,8.1,2022,03,29,21
서울,2022-03-29 22:00,10.0,0.0,1.3,64,1012.2,0.0,7.5,2022,03,29,22
서울,2022-03-29 23:00,9.4,0.0,0.6,65,1012.0,0.0,6.7,2022,03,29,23
서울,2022-03-30 00:00,8.9,0.0,0.8,70,1012.1,0.0,6.4,2022,03,30,00
서울,2022-03-30 01:00,8.5,0.0,1.0,73,1011.9,0.0,5.9,2022,03,30,01
서울,2022-03-30 02:00,7.9,0.0,0.9,76,1012.0,0.0,5.5,2022,03,30,02
서울,2022-03-30 03:00,7.4,0.0,1.1,77,1012.2,0.0,5.1,2022,03,30,03
서울,2022-03-30 04:00,7.0,0.0,2.3,77,1011.7,0.0,4.8,2022,03,30,04
서울,2022-03-30 05:00,6.5,0.0,2.5,80,1011.4,0.0,4.4,2022,03,30,05
서울,2022-03-30 06:00,6.0,0.0,2.3,81,1011.1,0.0,4.2,2022,03,30,06
서울,2022-03-30 07:00,6.1,0.0,1.6,83,1011.6,0.0,4.6,2022,03,30,07
서울,2022-03-30 08:00,8.2,0.0,2.3,78,1011.6,0.0,7.8,2022,03,30,08
서울,2022-03-30 09:00,9.7,0.0,2.0,70,1012.0,0.0,10.2,2022,03,30,09
서울,2022-03-30 10:00,12.1,0.0,3.4,62,1011.1,0.0,14.9,2022,03,30,10
서울,2022-03-30 11:00,13.8,0.0,2.0,56,1010.9,0.0,18.7,2022,03,30,11
서울,2022-03-30 12:00,15.5,0.0,2.3,51,1009.7,0.0,18.1,2022,03,30,12
서울,2022-03-30 13:00,15.1,0.0,0.7,54,1009.5,0.0,14.9,2022,03,30,13
서울,2022-03-30 14:00,13.4,0.0,2.5,73,1009.5,0.0,13.4,2022,03,30,14
서울,2022-03-30 15:00,12.9,0.4,2.3,80,1009.1,0.0,13.2,2022,03,30,15
서울,2022-03-30 16:00,12.7,0.0,1.6,83,1007.9,0.0,13.2,2022,03,30,16
서울,2022-03-30 17:00,12.7,0.0,2.6,81,1007.3,0.0,12.4,2022,03,30,17
서울,2022-03-30 18:00,12.4,0.0,1.3,80,1008.2,0.0,11.7,2022,03,30,18
서울,2022-03-30 19:00,12.4,0.0,1.7,86,1008.4,0.0,11.2,2022,03,30,19
서울,2022-03-30 20:00,11.9,0.0,1.7,85,1008.7,0.0,10.5,2022,03,30,20
서울,2022-03-30 21:00,11.6,0.0,1.0,86,1009.3,0.0,10.3,2022,03,30,21
서울,2022-03-30 22:00,11.3,0.0,2.5,88,1009.8,0.0,10.3,2022,03,30,22
서울,2022-03-30 23:00,11.1,0.0,2.7,88,1010.2,0.0,10.0,2022,03,30,23
서울,2022-03-31 00:00,10.6,0.0,2.1,87,1010.5,0.0,9.3,2022,03,31,00
서울,2022-03-31 01:00,10.2,0.0,1.9,88,1010.4,0.0,9.4,2022,03,31,01
서울,2022-03-31 02:00,10.1,0.0,2.4,89,1010.5,0.0,9.3,2022,03,31,02
서울,2022-03-31 03:00,9.7,0.0,1.7,88,1010.3,0.0,9.1,2022,03,31,03
서울,2022-03-31 04:00,9.3,0.0,2.7,87,1010.7,0.0,8.7,2022,03,31,04
서울,2022-03-31 05:00,9.0,0.0,2.9,84,1011.2,0.0,8.4,2022,03,31,05
서울,2022-03-31 06:00,8.8,0.0,3.2,81,1011.9,0.0,8.1,2022,03,31,06
서울,2022-03-31 07:00,8.5,0.0,0.4,82,1012.5,0.0,7.9,2022,03,31,07
서울,2022-03-31 08:00,9.0,0.0,0.8,81,1013.2,0.0,9.9,2022,03,31,08
서울,2022-03-31 09:00,9.9,0.0,1.9,73,1013.6,0.0,11.2,2022,03,31,09
서울,2022-03-31 10:00,10.9,0.0,1.3,69,1013.9,0.0,14.7,2022,03,31,10
서울,2022-03-31 11:00,12.3,0.0,1.0,63,1013.6,0.0,16.9,2022,03,31,11
서울,2022-03-31 12:00,13.1,0.0,1.8,59,1013.3,0.0,18.5,2022,03,31,12
서울,2022-03-31 13:00,13.6,0.0,2.6,55,1013.0,0.0,17.6,2022,03,31,13
서울,2022-03-31 14:00,14.1,0.0,4.2,53,1012.3,0.0,19.7,2022,03,31,14
서울,2022-03-31 15:00,14.4,0.0,4.1,48,1012.0,0.0,19.5,2022,03,31,15
서울,2022-03-31 16:00,14.4,0.0,4.1,47,1012.0,0.0,18.9,2022,03,31,16
서울,2022-03-31 17:00,13.9,0.0,3.4,45,1012.7,0.0,15.1,2022,03,31,17
서울,2022-03-31 18:00,13.2,0.0,4.3,45,1013.1,0.0,12.4,2022,03,31,18
서울,2022-03-31 19:00,12.3,0.0,2.9,47,1013.4,0.0,10.0,2022,03,31,19
서울,2022-03-31 20:00,11.6,0.0,2.7,48,1014.6,0.0,8.9,2022,03,31,20
서울,2022-03-31 21:00,10.5,0.0,3.5,51,1015.4,0.0,7.8,2022,03,31,21
서울,2022-03-31 22:00,9.3,0.0,1.9,58,1016.4,0.0,7.3,2022,03,31,22
서울,2022-03-31 23:00,8.4,0.0,1.2,61,1016.9,0.0,6.7,2022,03,31,23
서울,2022-04-01 00:00,7.6,0.0,0.9,63,1017.4,0.0,5.9,2022,04,01,00
서울,2022-04-01 01:00,7.1,0.0,2.3,66,1017.7,0.0,5.4,2022,04,01,01
서울,2022-04-01 02:00,6.4,0.0,2.6,69,1017.6,0.0,5.0,2022,04,01,02
서울,2022-04-01 03:00,5.9,0.0,2.0,71,1017.8,0.0,4.5,2022,04,01,03
서울,2022-04-01 04:00,5.5,0.0,2.1,72,1018.1,0.0,4.2,2022,04,01,04
서울,2022-04-01 05:00,5.0,0.0,2.3,76,1018.2,0.0,3.8,2022,04,01,05
서울,2022-04-01 06:00,4.7,0.0,2.4,77,1018.5,0.0,3.5,2022,04,01,06
서울,2022-04-01 07:00,4.7,0.0,1.7,76,1019.1,0.0,3.9,2022,04,01,07
서울,2022-04-01 08:00,6.5,0.0,2.6,70,1019.7,0.0,6.0,2022,04,01,08
서울,2022-04-01 09:00,8.5,0.0,2.7,60,1020.2,0.0,14.2,2022,04,01,09
서울,2022-04-01 10:00,10.7,0.0,2.7,49,1020.2,0.0,19.6,2022,04,01,10
서울,2022-04-01 11:00,11.9,0.0,2.4,46,1019.9,0.0,23.7,2022,04,01,11
서울,2022-04-01 12:00,13.2,0.0,1.6,38,1019.1,0.0,22.2,2022,04,01,12
서울,2022-04-01 13:00,13.2,0.0,2.5,35,1018.4,0.0,21.6,2022,04,01,13
서울,2022-04-01 14:00,14.7,0.0,3.3,29,1017.7,0.0,25.6,2022,04,01,14
서울,2022-04-01 15:00,14.6,0.0,2.9,31,1017.2,0.0,23.4,2022,04,01,15
서울,2022-04-01 16:00,14.2,0.0,3.5,37,1016.8,0.0,20.7,2022,04,01,16
서울,2022-04-01 17:00,13.9,0.0,2.9,33,1016.3,0.0,15.2,2022,04,01,17
서울,2022-04-01 18:00,12.4,0.0,4.0,32,1016.4,0.0,11.3,2022,04,01,18
서울,2022-04-01 19:00,9.9,0.0,4.0,43,1017.0,0.0,8.8,2022,04,01,19
서울,2022-04-01 20:00,8.7,0.0,3.5,45,1017.7,0.0,7.5,2022,04,01,20
서울,2022-04-01 21:00,8.1,0.0,2.5,43,1017.8,0.0,6.6,2022,04,01,21
서울,2022-04-01 22:00,7.5,0.0,2.3,42,1017.9,0.0,6.0,2022,04,01,22
서울,2022-04-01 23:00,7.3,0.0,2.0,41,1017.9,0.0,5.3,2022,04,01,23
서울,2022-04-02 00:00,6.2,0.0,1.8,52,1017.9,0.0,4.7,2022,04,02,00
서울,2022-04-02 01:00,5.7,0.0,0.6,58,1018.0,0.0,4.2,2022,04,02,01
서울,2022-04-02 02:00,4.9,0.0,1.4,63,1017.9,0.0,3.8,2022,04,02,02
서울,2022-04-02 03:00,4.4,0.0,1.2,66,1017.5,0.0,3.4,2022,04,02,03
서울,2022-04-02 04:00,4.2,0.0,0.8,69,1017.3,0.0,2.9,2022,04,02,04
서울,2022-04-02 05:00,4.1,0.0,1.7,75,1017.2,0.0,2.8,2022,04,02,05
서울,2022-04-02 06:00,4.0,0.0,1.7,81,1017.3,0.0,2.8,2022,04,02,06
서울,2022-04-02 07:00,4.0,0.0,1.2,83,1017.8,0.0,3.2,2022,04,02,07
서울,2022-04-02 08:00,5.3,0.0,1.5,77,1018.0,0.0,5.6,2022,04,02,08
서울,2022-04-02 09:00,7.2,0.0,1.7,68,1018.1,0.0,13.6,2022,04,02,09
서울,2022-04-02 10:00,9.5,0.0,1.6,55,1018.0,0.0,18.9,2022,04,02,10
서울,2022-04-02 11:00,11.0,0.0,2.7,42,1017.9,0.0,22.4,2022,04,02,11
서울,2022-04-02 12:00,12.5,0.0,2.2,33,1017.0,0.0,25.0,2022,04,02,12
서울,2022-04-02 13:00,13.2,0.0,3.0,29,1016.3,0.0,26.0,2022,04,02,13
서울,2022-04-02 14:00,14.0,0.0,3.6,36,1015.4,0.0,24.7,2022,04,02,14
서울,2022-04-02 15:00,13.7,0.0,4.8,36,1015.0,0.0,22.9,2022,04,02,15
서울,2022-04-02 16:00,12.9,0.0,4.4,39,1014.9,0.0,20.0,2022,04,02,16
서울,2022-04-02 17:00,12.1,0.0,3.9,34,1015.0,0.0,14.5,2022,04,02,17
서울,2022-04-02 18:00,11.0,0.0,3.2,31,1015.3,0.0,11.0,2022,04,02,18
서울,2022-04-02 19:00,9.1,0.0,4.5,34,1015.6,0.0,8.4,2022,04,02,19
서울,2022-04-02 20:00,8.1,0.0,3.1,50,1015.9,0.0,7.2,2022,04,02,20
서울,2022-04-02 21:00,7.3,0.0,2.2,56,1016.5,0.0,6.5,2022,04,02,21
서울,2022-04-02 22:00,6.8,0.0,1.8,60,1016.8,0.0,5.9,2022,04,02,22
서울,2022-04-02 23:00,6.3,0.0,1.6,64,1017.0,0.0,5.4,2022,04,02,23
서울,2022-04-03 00:00,5.7,0.0,1.6,69,1017.2,0.0,4.9,2022,04,03,00
서울,2022-04-03 01:00,5.3,0.0,0.8,69,1017.2,0.0,4.3,2022,04,03,01
서울,2022-04-03 02:00,4.7,0.0,1.5,72,1017.1,0.0,4.0,2022,04,03,02
서울,2022-04-03 03:00,4.7,0.0,1.1,76,1017.0,0.0,3.6,2022,04,03,03
서울,2022-04-03 04:00,4.5,0.0,1.3,80,1017.0,0.0,3.2,2022,04,03,04
서울,2022-04-03 05:00,4.0,0.0,0.5,82,1017.0,0.0,2.9,2022,04,03,05
서울,2022-04-03 06:00,3.8,0.0,0.7,82,1017.4,0.0,2.6,2022,04,03,06
서울,2022-04-03 07:00,3.6,0.0,1.0,74,1018.0,0.0,3.0,2022,04,03,07
서울,2022-04-03 08:00,5.1,0.0,1.8,70,1018.4,0.0,5.9,2022,04,03,08
서울,2022-04-03 09:00,7.4,0.0,0.7,61,1018.5,0.0,13.8,2022,04,03,09
서울,2022-04-03 10:00,10.0,0.0,1.1,52,1018.7,0.0,19.1,2022,04,03,10
서울,2022-04-03 11:00,12.4,0.0,1.9,48,1018.7,0.0,22.9,2022,04,03,11
서울,2022-04-03 12:00,13.5,0.0,3.6,35,1018.2,0.0,24.9,2022,04,03,12
서울,2022-04-03 13:00,15.4,0.0,2.9,33,1017.5,0.0,27.1,2022,04,03,13
서울,2022-04-03 14:00,16.0,0.0,3.8,28,1016.7,0.0,26.1,2022,04,03,14
서울,2022-04-03 15:00,16.3,0.0,3.8,25,1015.9,0.0,24.9,2022,04,03,15
서울,2022-04-03 16:00,16.8,0.0,3.1,29,1015.5,0.0,22.2,2022,04,03,16
서울,2022-04-03 17:00,16.0,0.0,3.6,33,1015.5,0.0,16.6,2022,04,03,17
서울,2022-04-03 18:00,14.5,0.0,3.5,33,1015.8,0.0,12.8,2022,04,03,18
서울,2022-04-03 19:00,11.7,0.0,3.6,45,1016.3,0.0,10.2,2022,04,03,19
서울,2022-04-03 20:00,10.0,0.0,3.3,56,1017.1,0.0,8.7,2022,04,03,20
서울,2022-04-03 21:00,9.1,0.0,2.8,61,1017.7,0.0,7.9,2022,04,03,21
서울,2022-04-03 22:00,8.4,0.0,1.9,65,1017.8,0.0,7.2,2022,04,03,22
서울,2022-04-03 23:00,7.8,0.0,1.0,64,1017.9,0.0,6.6,2022,04,03,23
서울,2022-04-04 00:00,7.3,0.0,1.3,67,1018.0,0.0,6.0,2022,04,04,00
서울,2022-04-04 01:00,7.0,0.0,1.2,71,1017.9,0.0,5.6,2022,04,04,01
서울,2022-04-04 02:00,6.4,0.0,2.1,73,1017.8,0.0,5.1,2022,04,04,02
서울,2022-04-04 03:00,6.0,0.0,1.9,75,1017.9,0.0,4.9,2022,04,04,03
서울,2022-04-04 04:00,5.7,0.0,2.6,76,1018.1,0.0,4.6,2022,04,04,04
서울,2022-04-04 05:00,5.5,0.0,1.5,77,1018.1,0.0,4.2,2022,04,04,05
서울,2022-04-04 06:00,5.4,0.0,0.7,81,1018.4,0.0,3.7,2022,04,04,06
서울,2022-04-04 07:00,5.2,0.0,0.6,82,1018.9,0.0,4.3,2022,04,04,07
서울,2022-04-04 08:00,7.0,0.0,1.3,77,1018.9,0.0,7.5,2022,04,04,08
서울,2022-04-04 09:00,9.6,0.0,0.8,65,1018.7,0.0,14.8,2022,04,04,09
서울,2022-04-04 10:00,11.9,0.0,2.0,52,1018.6,0.0,19.8,2022,04,04,10
서울,2022-04-04 11:00,13.8,0.0,2.2,38,1018.7,0.0,24.4,2022,04,04,11
서울,2022-04-04 12:00,15.2,0.0,3.0,32,1018.1,0.0,26.5,2022,04,04,12
서울,2022-04-04 13:00,16.3,0.0,3.5,26,1017.5,0.0,27.9,2022,04,04,13
서울,2022-04-04 14:00,16.2,0.0,4.0,30,1017.2,0.0,27.4,2022,04,04,14
서울,2022-04-04 15:00,16.2,0.0,3.6,28,1016.8,0.0,26.2,2022,04,04,15
서울,2022-04-04 16:00,15.7,0.0,3.9,31,1016.2,0.0,22.8,2022,04,04,16
서울,2022-04-04 17:00,15.0,0.0,3.7,30,1015.9,0.0,16.7,2022,04,04,17
서울,2022-04-04 18:00,13.5,0.0,3.3,35,1015.6,0.0,12.9,2022,04,04,18
서울,2022-04-04 19:00,11.5,0.0,3.6,33,1015.6,0.0,10.0,2022,04,04,19
서울,2022-04-04 20:00,10.2,0.0,2.3,39,1015.6,0.0,8.6,2022,04,04,20
서울,2022-04-04 21:00,9.4,0.0,2.0,37,1015.8,0.0,7.6,2022,04,04,21
서울,2022-04-04 22:00,8.3,0.0,1.4,39,1015.5,0.0,6.7,2022,04,04,22
서울,2022-04-04 23:00,7.3,0.0,1.4,45,1015.6,0.0,5.9,2022,04,04,23
서울,2022-04-05 00:00,7.1,0.0,1.7,49,1016.0,0.0,5.4,2022,04,05,00
서울,2022-04-05 01:00,6.5,0.0,1.2,49,1015.4,0.0,4.7,2022,04,05,01
서울,2022-04-05 02:00,6.2,0.0,0.2,49,1014.6,0.0,4.2,2022,04,05,02
서울,2022-04-05 03:00,5.6,0.0,1.3,52,1014.1,0.0,3.8,2022,04,05,03
서울,2022-04-05 04:00,5.6,0.0,1.2,56,1013.8,0.0,3.5,2022,04,05,04
서울,2022-04-05 05:00,5.4,0.0,1.2,60,1013.5,0.0,3.4,2022,04,05,05
서울,2022-04-05 06:00,5.0,0.0,0.5,60,1014.1,0.0,3.1,2022,04,05,06
서울,2022-04-05 07:00,5.3,0.0,1.3,62,1014.2,0.0,4.1,2022,04,05,07
서울,2022-04-05 08:00,6.4,0.0,2.5,60,1013.9,0.0,7.1,2022,04,05,08
서울,2022-04-05 09:00,8.8,0.0,2.4,53,1013.3,0.0,13.0,2022,04,05,09
서울,2022-04-05 10:00,11.1,0.0,1.7,39,1012.9,0.0,17.6,2022,04,05,10
서울,2022-04-05 11:00,13.1,0.0,2.2,33,1012.5,0.0,21.2,2022,04,05,11
서울,2022-04-05 12:00,14.1,0.0,4.1,31,1011.9,0.0,23.1,2022,04,05,12
서울,2022-04-05 13:00,15.2,0.0,3.9,29,1011.3,0.0,24.9,2022,04,05,13
서울,2022-04-05 14:00,15.5,0.0,3.3,27,1010.7,0.0,25.2,2022,04,05,14
서울,2022-04-05 15:00,15.2,0.0,4.4,27,1010.2,0.0,23.6,2022,04,05,15
서울,2022-04-05 16:00,15.2,0.0,3.6,28,1009.3,0.0,20.2,2022,04,05,16
서울,2022-04-05 17:00,14.6,0.0,3.4,26,1009.5,0.0,16.1,2022,04,05,17
서울,2022-04-05 18:00,13.3,0.0,2.7,26,1009.5,0.0,13.1,2022,04,05,18
서울,2022-04-05 19:00,11.7,0.0,3.0,27,1009.9,0.0,10.2,2022,04,05,19
서울,2022-04-05 20:00,11.4,0.0,2.3,29,1010.0,0.0,10.4,2022,04,05,20
서울,2022-04-05 21:00,10.7,0.0,2.5,32,1010.5,0.0,8.8,2022,04,05,21
서울,2022-04-05 22:00,9.8,0.0,1.7,38,1011.0,0.0,7.9,2022,04,05,22
서울,2022-04-05 23:00,9.5,0.0,2.5,44,1011.2,0.0,7.8,2022,04,05,23
서울,2022-04-06 00:00,9.4,0.0,2.3,48,1011.3,0.0,7.8,2022,04,06,00
서울,2022-04-06 01:00,9.1,0.0,2.8,55,1011.8,0.0,7.7,2022,04,06,01
서울,2022-04-06 02:00,8.9,0.0,2.2,64,1011.6,0.0,7.8,2022,04,06,02
서울,2022-04-06 03:00,8.9,0.0,2.0,69,1011.4,0.0,8.3,2022,04,06,03
서울,2022-04-06 04:00,8.8,0.0,1.5,70,1011.2,0.0,8.2,2022,04,06,04
서울,2022-04-06 05:00,8.6,0.0,2.1,77,1011.3,0.0,8.0,2022,04,06,05
서울,2022-04-06 06:00,8.0,0.0,1.8,79,1011.7,0.0,6.7,2022,04,06,06
서울,2022-04-06 07:00,8.2,0.0,2.2,81,1012.1,0.0,7.7,2022,04,06,07
서울,2022-04-06 08:00,8.8,0.0,2.1,78,1012.7,0.0,9.7,2022,04,06,08
서울,2022-04-06 09:00,9.5,0.0,1.3,73,1012.5,0.0,12.8,2022,04,06,09
서울,2022-04-06 10:00,11.7,0.0,1.9,60,1012.4,0.0,21.1,2022,04,06,10
서울,2022-04-06 11:00,13.6,0.0,2.4,57,1012.6,0.0,24.8,2022,04,06,11
서울,2022-04-06 12:00,14.4,0.0,2.4,45,1011.8,0.0,28.0,2022,04,06,12
서울,2022-04-06 13:00,15.8,0.0,2.8,32,1011.4,0.0,29.2,2022,04,06,13
서울,2022-04-06 14:00,16.2,0.0,4.0,21,1010.6,0.0,26.5,2022,04,06,14
서울,2022-04-06 15:00,16.5,0.0,2.9,27,1009.9,0.0,24.4,2022,04,06,15
서울,2022-04-06 16:00,16.8,0.0,3.5,29,1009.2,0.0,22.8,2022,04,06,16
서울,2022-04-06 17:00,16.1,0.0,3.8,29,1008.8,0.0,18.0,2022,04,06,17
서울,2022-04-06 18:00,14.8,0.0,3.6,35,1008.7,0.0,14.2,2022,04,06,18
서울,2022-04-06 19:00,13.0,0.0,2.8,41,1008.8,0.0,11.7,2022,04,06,19
서울,2022-04-06 20:00,11.9,0.0,2.7,42,1009.0,0.0,10.4,2022,04,06,20
서울,2022-04-06 21:00,11.3,0.0,1.5,44,1009.2,0.0,9.6,2022,04,06,21
